event_id,event_date,title,location_description,region,landslide_category,trigger,size,fatality_count,latitude,longitude,source_name
6525,2014-08-18,Yamunotri route,Yamunotri route,Uttarakhand,landslide,downpour,medium,0,30.9936,78.4594,Business Standard
1209,2009-02-10,National Highway 17 between Karwar and Ankola (,National Highway 17 between Karwar and Ankola (,Karnataka,landslide,downpour,medium,0,14.7395,74.2566,sahilonline
5189,2013-07-25,"Malshej Ghat, Maharashtra","Malshej Ghat, Maharashtra",Maharashtra,rock_fall,downpour,medium,0,19.3379,73.7767,articles.timesofindia.indiatimes.com
4241,2012-04-03,Tamei constituency in Tamenlong district,Tamei constituency in Tamenlong district,Manipur,landslide,unknown,medium,0,25.1604,93.6795,articles.timesofindia
609,2008-06-25,Udhagamandalam,Udhagamandalam,Tamil Nadu,landslide,downpour,medium,0,11.41,76.69,hindu
5054,2013-07-07,"Mandi Gurdwara, Himachal Pradesh","Mandi Gurdwara, Himachal Pradesh",Himachal Pradesh,landslide,downpour,small,0,31.7018,76.9424,articles.timesofindia.indiatimes.com
755,2008-08-28,"Ranka, Sikkim and Louing road","Ranka, Sikkim and Louing road",Sikkim,landslide,downpour,medium,0,27.337,88.609,beacononline.wordpress
1756,2010-04-17,"Nam Nang, Gangtok","Nam Nang, Gangtok",Sikkim,landslide,downpour,small,0,27.322,88.6087,voiceofsikkim.com
1930,2010-05-31,"Anini-Roing road,  Dibang Valley,  Arunachal Pradesh","Anini-Roing road,  Dibang Valley,  Arunachal Pradesh",Arunāchal Pradesh,landslide,downpour,medium,0,28.4298,95.8776,indianexpress
8745,2016-06-21,"Parsik Tunnel between Thane and Kalyan railway stations, India","Parsik Tunnel between Thane and Kalyan railway stations, India",Maharashtra,landslide,downpour,small,0,19.19,73.009,Indian Express
9334,2016-05-18,"Bilaipur, Hailakandi district, Assam, India","Bilaipur, Hailakandi district, Assam, India",Assam,landslide,continuous_rain,unknown,2,24.5204,92.7264,Indian Express
8237,2016-01-07,"Old Inspection Bungalow, Bhalukpong town, West Kameng, Arunachal Pradesh, India","Old Inspection Bungalow, Bhalukpong town, West Kameng, Arunachal Pradesh, India",Arunachal Pradesh,landslide,downpour,large,5,27.0136,92.6351,The Hindu
3747,2011-08-07,Manali-Leh highway,Manali-Leh highway,Himachal Pradesh,landslide,rain,medium,0,32.3237,77.1935,timesofindia.indiatimes
5323,2013-08-13,Zojila Pass,Zojila Pass,Kashmir,landslide,downpour,medium,0,34.2601,75.4466,freepresskashmir.com
6972,2015-12-06,"Gilbert Hill, Andheri West, Mumbai","Gilbert Hill, Andheri West, Mumbai",Maharashtra,landslide,downpour,small,0,19.1209,72.8406,The Times of India
4385,2012-03-06,"lachen, Sikkim","lachen, Sikkim",,landslide,downpour,medium,0,27.7167,88.5577,Telegraph India
4950,2013-06-18,"Tottilagundi, Dakshina Kannada District","Tottilagundi, Dakshina Kannada District",Karnataka,landslide,rain,medium,4,12.8446,75.2476,www.business-standard.com
3565,2011-02-06,"Idukki taluk, Kerala","Idukki taluk, Kerala",Kerala,landslide,downpour,medium,0,9.8306,76.9408,ibnlive.in
585,2008-06-14,"Itanagar-Naharlagun, Arunachal Pradesh","Itanagar-Naharlagun, Arunachal Pradesh",Arunāchal Pradesh,landslide,rain,large,21,27.0998,93.6287,ukpress.google
2041,2010-06-07,"highway to Rudraprayag district, Uttarakhand","highway to Rudraprayag district, Uttarakhand",Uttarakhand,landslide,downpour,medium,0,30.2485,78.8847,healthcarendiet
6174,2014-07-22,"Ramban, Kashmir","Ramban, Kashmir",Kashmir,landslide,rain,small,0,33.2395,75.2406,Free Press Kashmir
4859,2013-11-05,"Sarania Hills, North Guwahati, Guwahati, Assam,","Sarania Hills, North Guwahati, Guwahati, Assam,",Assam,landslide,rain,medium,0,26.1771,91.7599,articles.timesofindia.indiatimes.com
6307,2014-12-10,Putupadal gram panchayat in Nuagada block,Putupadal gram panchayat in Nuagada block,Odisha,landslide,tropical_cyclone,medium,0,19.1008,84.0502,Orissa Diary
2536,2010-03-10,Sakleshpur : A landslide at Sirivagilu near Subramanya forced cancellation of Kannur-Yeshwanthpur train on Sunday evening. A retaining wall built nea*,,Karnataka,landslide,unknown,medium,0,12.7796,75.5844,deccanherald
7613,2015-08-08,Jammu-Srinagar National Highway at Kheri in Udhampur district,Jammu-Srinagar National Highway at Kheri in Udhampur district,Kashmir,landslide,downpour,medium,0,32.9961,75.1994,NDTV
4436,2012-06-25,"Khonsa, Arunachal Pradesh","Khonsa, Arunachal Pradesh",Arunāchal Pradesh,landslide,downpour,medium,0,26.9986,95.4993,articles.timesofindia
3916,2011-08-13,"Chumukedima, Dimapur","Chumukedima, Dimapur",Assam,mudslide,downpour,medium,0,25.7713,93.8067,morungexpress
7034,2015-06-30,"Lava, Kalimpong","Lava, Kalimpong",West Bengal,landslide,downpour,medium,1,27.0875,88.6556,The Times of India
150,2007-07-30,Chamoli,Chamoli,Uttarakhand,landslide,downpour,medium,0,30.4,79.349,Red Cross - Field reports
5377,2013-08-19,Dara Gutli Village Of Uri Sector In North Kashmir'S Baramulla District,Dara Gutli Village Of Uri Sector In North Kashmir'S Baramulla District,Kashmir,landslide,tropical_cyclone,medium,2,34.0942,74.0226,www.business-standard.com
7628,2015-09-08,NH 88,NH 88,Himachal Pradesh,rock_fall,rain,small,0,31.6916,76.5102,Tribune
5250,2013-01-08,"Polo River At Polosang, Arunachal Pradesh","Polo River At Polosang, Arunachal Pradesh",Arunachal Pradesh,mudslide,rain,medium,0,27.8837,93.0515,www.thehindubusinessline.com
173,2007-11-08,Rishikesh,Rishikesh,Uttarakhand,landslide,rain,medium,0,30.0702,78.3027,Asian News International - Daily India
3805,2011-07-19,200 meters from Teesta Bridge towards Siliguri,200 meters from Teesta Bridge towards Siliguri,Sikkim,landslide,rain,medium,0,27.05374,88.42572,Hindu
2471,2010-09-19,"roads above Pithoragarh, Uttranchal","roads above Pithoragarh, Uttranchal",Uttarakhand,landslide,downpour,medium,0,29.7911,80.058,sify.com
7171,2015-03-30,16 dead in Chadoora,Laden in Chadoora,Kashmir,landslide,continuous_rain,medium,16,33.9445,74.799,State Times
2488,2010-09-22,"between Kathalighat(Kathleeghat) and Knoh(?) stations, rail line between Solan and Shimla 15 km form Shimla, Himachal Pradesh","between Kathalighat(Kathleeghat) and Knoh(?) stations, rail line between Solan and Shimla 15 km form Shimla, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,31.0215,77.1038,himvani
3666,2011-06-29,"Manali-Leh road, between Mari and Rohtang","Manali-Leh road, between Mari and Rohtang",Himachal Pradesh,landslide,continuous_rain,medium,0,32.4318,77.2147,ibnlive.in
9144,2015-12-29,Hill collapses during construction,National Highway-21 near Rani-Ki-Bain,Himachal Pradesh,complex,construction,medium,0,31.46627,76.86927,The Tribune
8988,2015-07-12,Upper Kodaikanal Road,Upper Kodaikanal Road,Tamil Nadu,landslide,rain,medium,0,10.2288,77.4767,Indian 24 News
3738,2011-06-07,"National Highway 53, Sinam Khul (near Kotlen; ~25 km from Imphal)","National Highway 53, Sinam Khul (near Kotlen; ~25 km from Imphal)",Manipur,landslide,downpour,medium,6,24.8063,93.9482,e-pao.net
240,2007-07-09,"NH-17, Panaji to Mapusa on Old Mandovi bridge, Goa","NH-17, Panaji to Mapusa on Old Mandovi bridge, Goa",Goa,landslide,rain,medium,8,15.5063,73.8362,navhindtimes.com
3629,2011-06-19,"Cuddegal in Sanvordem, outside the mining lease area","Cuddegal in Sanvordem, outside the mining lease area",Goa,landslide,downpour,medium,0,15.2932,74.1447,The Times of India
804,2008-09-22,"Ghaggar, Morni, Panchkula","Ghaggar, Morni, Panchkula",Haryana,landslide,rain,medium,0,30.7,77.08,indianexpress
3891,2011-07-08,"Digdol, Jammu-Srinagar National Highway, between Kashmir and the rest of the country","Digdol, Jammu-Srinagar National Highway, between Kashmir and the rest of the country",Kashmir,landslide,downpour,medium,0,33.4406,75.1996,Times of India
2426,2010-09-13,"Hual(Hu) village(?), Lunglei-Lawngtlai rd, Mizoram","Hual(Hu) village(?), Lunglei-Lawngtlai rd, Mizoram",Mizoram,landslide,downpour,medium,0,22.7176,92.8416,Mizoram Express
1084,2009-12-08,"Upper Subansiri District, Arunanchal Pradesh","Upper Subansiri District, Arunanchal Pradesh",Arunāchal Pradesh,landslide,downpour,medium,0,27.7,92.8,timesofindia.indiatimes
7266,2015-07-22,Yangkhullen-Tamphung road till Nagaland border,Yangkhullen-Tamphung road till Nagaland border,Manipur,landslide,continuous_rain,medium,0,25.5098,93.8794,The Sangai Express
7292,2015-07-27,"near a hill at Puthuvacherry, in Peralassery in Kannur","near a hill at Puthuvacherry, in Peralassery in Kannur",Kerala,mudslide,mining,small,2,11.8348,75.4856,Kaumudi Online
101,2007-06-25,Wayanad,Wayanad,Kerala,landslide,monsoon,large,4,11.7095,76.074,United Nations Development Programme - Relief Web
1129,2009-08-30,"Road stretch from Gammom to Chamu village, under Kamjong block, Ukhrul district, Manipur","Road stretch from Gammom to Chamu village, under Kamjong block, Ukhrul district, Manipur",Manipur,landslide,downpour,medium,0,24.8628,94.4182,e-pao.net
2453,2010-09-19,"near Chausali village(?), Almora district, Uttarakhand","near Chausali village(?), Almora district, Uttarakhand",Uttarakhand,landslide,downpour,medium,0,29.6131,79.494,indiascanner.com
4536,2012-04-09,"Varai, Maharashtra","Varai, Maharashtra",Maharashtra,landslide,downpour,medium,0,19.6241,72.9084,articles.timesofindia
2166,2010-07-29,"Highway 53 at Tupul, Tamenglong district","Highway 53 at Tupul, Tamenglong district",Assam,landslide,downpour,medium,0,24.9786,93.5027,gsi.gov
213,2007-08-26,Shillong Road at Kuliang in the Jaintia Hills,Shillong Road at Kuliang in the Jaintia Hills,Assam,landslide,rain,medium,0,25.2946,92.8339,Telegraph India
5327,2013-08-14,"Banihal, Ramban District, Kashmir","Banihal, Ramban District, Kashmir",Kashmir,landslide,downpour,medium,0,33.4431,75.1915,ibnlive.in.com
7274,2015-07-25,Vasco,Vasco,Goa,landslide,downpour,small,0,15.3904,73.8182,NYOOZ
5252,2013-02-08,Jammu-Pathankot Route Near Samba,Jammu-Pathankot Route Near Samba,Kashmir,landslide,continuous_rain,medium,0,32.5282,75.1199,www.hindustantimes.com
1871,2010-05-17,"Srinagar-Leh national highway, Captain Mode, Kashmir valley","Srinagar-Leh national highway, Captain Mode, Kashmir valley",Kashmir,landslide,downpour,medium,0,34.3951,75.6233,gsi.gov
9178,2016-07-23,"road leading to Patala Ganga and the ropeway in Srisailam, Andhra Pradesh, India","road leading to Patala Ganga and the ropeway in Srisailam, Andhra Pradesh, India",Andhra Pradesh,rock_fall,downpour,medium,0,16.0781,78.8743,The Hindu
5583,2013-06-10,"Ponsuli, Goa","Ponsuli, Goa",,landslide,downpour,medium,0,15.6365,74.1158,articles.timesofindia.indiatimes.com
178,2007-12-08,Kangra,Kangra,Himachal Pradesh,landslide,rain,large,2,32.0985,76.2665,The hindu.com
4426,2012-06-22,Lalunggaon near Gorchuk area,Lalunggaon near Gorchuk area,Assam,landslide,downpour,medium,3,26.1226,91.7162,thesop.org
8366,2015-09-23,"Shillong, Meghalaya, India","Shillong, Meghalaya, India",Meghalaya,landslide,downpour,medium,2,25.583,91.893,The Northeast Today
9048,2016-07-17,"Karcham, Himachal Pradesh, India","Karcham, Himachal Pradesh, India",Himachal Pradesh,landslide,unknown,small,1,31.5007,78.1758,India Times
3829,2011-07-22,"Konkan Railway, between Sindhudurg and Kudal","Konkan Railway, between Sindhudurg and Kudal",Maharashtra,landslide,downpour,small,0,16.1078,73.7167,articles.timesofindia
7309,2015-08-15,Malla,Malla,Uttarakhand,landslide,continuous_rain,medium,0,30.7864,78.616,Times of India
5047,2013-07-07,"Mandi-Pathankot Highway At Paddar, Himachal Pradesh","Mandi-Pathankot Highway At Paddar, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,31.8795,76.9161,articles.timesofindia.indiatimes.com
1934,2010-03-06,Rongpur village under Bhairabhnagar panchayat in Karimganj district,Rongpur village under Bhairabhnagar panchayat in Karimganj district,Assam,landslide,downpour,medium,2,24.6005,92.3814,Telegraph India
3342,2011-06-04,"Latiefabad(?) and Khawar(Kawhar)(?) hamlets, Sheeri(?) area, Baramulla district","Latiefabad(?) and Khawar(Kawhar)(?) hamlets, Sheeri(?) area, Baramulla district",Kashmir,landslide,downpour,medium,0,34.2101,74.3445,thehindu
6162,2014-07-19,"Mussoorie, Uttarakhand","Mussoorie, Uttarakhand",Uttarakhand,landslide,rain,small,0,30.4305,78.0803,The Times of India
5139,2013-07-19,"Munsyari Area, Pithoragarh, Uttarakhand","Munsyari Area, Pithoragarh, Uttarakhand",Uttarakhand,landslide,downpour,medium,0,30.0718,80.2369,www.thehindu.com
146,2007-07-30,Uttarkashi district,Uttarkashi district,Uttarakhand,landslide,downpour,medium,2,30.733,78.439,Red Cross - Field reports
7655,2016-04-22,"Tawang, Arunachal Pradesh","Tawang, Arunachal Pradesh",Arunachal Pradesh,landslide,continuous_rain,medium,17,27.5799,91.8569,Zee News
234,2007-05-09,Panthal in Jammu’s Ramban district on Srinagar-Jammu Highway,Panthal in Jammu’s Ramban district on Srinagar-Jammu Highway,Kashmir,landslide,rain,medium,0,33.1662,75.3098,The hindu.com
5265,2013-04-08,"Idukki, Kerala","Idukki, Kerala",Kerala,landslide,continuous_rain,very_large,3,9.9147,77.011,articles.timesofindia.indiatimes.com
9464,2016-05-08,Babrang village under Jang circle in Tawang district,Babrang village under Jang circle in Tawang district,Arunachal Pradesh,landslide,downpour,medium,0,27.5754,91.9754,Business Standard
104,2007-06-25,Prakasam,Prakasam,Andhra Pradesh,landslide,rain,medium,0,16.6252,80.6128,United Nations Development Programme - Relief Web
3912,2011-12-08,East Kameng district in Arunachal Pradesh bordering China,East Kameng district in Arunachal Pradesh bordering China,Arunāchal Pradesh,landslide,rain,medium,0,27.44,92.2833,inewsone
5195,2013-07-25,"Alaknanda Valley Of Chamoli District, Uttarakhand","Alaknanda Valley Of Chamoli District, Uttarakhand",Uttarakhand,landslide,continuous_rain,medium,0,30.4041,79.3276,www.newindianexpress.com
5272,2013-04-08,"Longsa, Nagaland","Longsa, Nagaland",Nāgāland,landslide,monsoon,medium,0,26.2083,94.5438,www.nagalandpost.com
6890,2015-03-15,Hajibal,Hajibal,Kashmir,landslide,continuous_rain,medium,0,34.0968,74.4117,Rising Kashmir
9006,2016-07-16,"Kulashekara-Konguru Mutt Road (Kongoor Mutt Road) near Mangaluru Junction-Panambur Railway line, near Mangaluru, India","Kulashekara-Konguru Mutt Road (Kongoor Mutt Road) near Mangaluru Junction-Panambur Railway line, near Mangaluru, India",Karnataka,landslide,construction,small,0,12.8962,74.8859,The Hindu
580,2008-09-06,"near Kuloor church, in Manipur along National Highway","near Kuloor church, in Manipur along National Highway",Manipur,landslide,monsoon,medium,0,24.6596,93.9784,daijiworld
5074,2013-10-07,"Antop Hill, Mumbai","Antop Hill, Mumbai",Maharashtra,landslide,downpour,medium,2,19.0263,72.8676,www.hindustantimes.com
5575,2013-05-10,"Chiechama, Nagaland","Chiechama, Nagaland",Nāgāland,mudslide,continuous_rain,medium,0,25.8266,94.1497,www.business-standard.com
2105,2010-07-20,"Bhimtal area, Naintal district, Uttarakhand","Bhimtal area, Naintal district, Uttarakhand",Uttarakhand,landslide,downpour,medium,1,29.3576,79.5519,dnaindia
5036,2013-05-07,"Reasi District, Jammu And Kashmir","Reasi District, Jammu And Kashmir",Kashmir,landslide,downpour,medium,1,33.0852,74.8799,freepresskashmir.com
8996,2016-07-14,"Pub Sarania hill, South Sarania, Guwahati, Assam, India","Pub Sarania hill, South Sarania, Guwahati, Assam, India",Assam,landslide,monsoon,small,1,26.1768,91.7702,Indian Express
1613,2010-02-04,"Koloriang, Kuring Kumey district, Arunachal Pradesh","Koloriang, Kuring Kumey district, Arunachal Pradesh",Arunāchal Pradesh,mudslide,downpour,large,12,27.8997,93.3497,english.peopledaily
7138,2015-07-07,"NH-10, Sepi Jhora, Kalimpong","NH-10, Sepi Jhora, Kalimpong",Sikkim,landslide,continuous_rain,small,0,27.0816,88.4397,The Indian Express
5341,2013-08-17,Pilgao-Narvem,Pilgao-Narvem,Goa,landslide,downpour,medium,0,15.5419,73.9214,articles.timesofindia.indiatimes.com
5333,2013-08-14,"Sanjiote Near Poonch, Kashmir","Sanjiote Near Poonch, Kashmir",Kashmir,landslide,downpour,medium,3,33.7706,74.0967,www.kashmirtimes.in
4484,2012-08-17,"(Thalanadu - Teekoy hwy), Erattupetta, Kottayam (Thalanadu - Teekoy hwy)","(Thalanadu - Teekoy hwy), Erattupetta, Kottayam (Thalanadu - Teekoy hwy)",Kerala,landslide,downpour,medium,0,9.6991,76.8168,dailypioneer.com
3380,2011-04-19,"Gudder village(?), Kulgam district, Jammu and Kashmir","Gudder village(?), Kulgam district, Jammu and Kashmir",Kashmir,landslide,downpour,medium,0,33.5808,74.9035,ibnlive.in
6730,2014-12-31,Tsarap River,Tsarap River,Kashmir,landslide,unknown,large,0,33.287,77.2853,Earth Observatory
2596,2010-10-14,road linking Sangla Valley with Recong-Peo of Kinnaur district  at Kupaa,road linking Sangla Valley with Recong-Peo of Kinnaur district  at Kupaa,Himachal Pradesh,landslide,rain,medium,0,31.5158,78.2619,himvani
8998,2016-07-13,"Chandanpur village, Maharajpur, Kanpur, India","Chandanpur village, Maharajpur, Kanpur, India",Uttar Pradesh,mudslide,monsoon,medium,2,26.3221,80.4703,NYOOOZ
3097,2011-07-02,"Jammu-Srinagar highway, Pathal area, Ramban district, Jammu and Kashmir","Jammu-Srinagar highway, Pathal area, Ramban district, Jammu and Kashmir",Kashmir,landslide,downpour,medium,0,33.35407,75.17241,Times of India
4592,2012-10-22,"(between Burliar and Kallar) Nilgiris, Tamil Nadu,","(between Burliar and Kallar) Nilgiris, Tamil Nadu,",Kerala,landslide,rain,medium,0,10.077,76.322,Telegraph
4857,2013-11-05,"Laipuitland , Aizawl, Mizoram","Laipuitland , Aizawl, Mizoram",Mizoram,landslide,rain,large,15,23.7281,92.7175,articles.timesofindia.indiatimes.com
2538,2010-03-10,"road from Pinjore(Pinjaur), Haryana to Nalagarh, Himachal Pradesh","road from Pinjore(Pinjaur), Haryana to Nalagarh, Himachal Pradesh",Himachal Pradesh,landslide,continuous_rain,medium,0,30.9141,76.818,sify.com
5652,2013-11-20,"Kazigadi Near Nashik, Maharashtra","Kazigadi Near Nashik, Maharashtra",Maharashtra,landslide,unknown,medium,0,20.0014,73.7917,articles.timesofindia.indiatimes.com
6945,2015-06-19,"amei to Kangpokpi via Imphal road, 0.5 km from Tamei, Tamenglang District","amei to Kangpokpi via Imphal road, 0.5 km from Tamei, Tamenglang District",Manipur,landslide,monsoon,medium,0,25.16,93.686,E-Pao
6177,2014-07-23,"Bazpur, Uttarakhand","Bazpur, Uttarakhand",Uttarakhand,landslide,continuous_rain,small,2,29.1585,79.1464,Times of India
5330,2013-08-14,"Panthal Area, Ramban District, Kashmir","Panthal Area, Ramban District, Kashmir",Kashmir,landslide,downpour,medium,0,33.3216,75.1984,www.business-standard.com
2242,2010-08-13,"Chandigarh-Shimla national highway (NH 22), near Parwanoo, Himachal pradesh","Chandigarh-Shimla national highway (NH 22), near Parwanoo, Himachal pradesh",Himachal Pradesh,landslide,rain,medium,0,30.8522,76.991,sify.com
1857,2010-11-05,"National highway 44 at Sunapur and Tongseng in Jaintia Hills district, eastern Meghalaya","National highway 44 at Sunapur and Tongseng in Jaintia Hills district, eastern Meghalaya",Meghālaya,landslide,downpour,medium,0,25.3433,92.2897,prokerala
